"","bptf","cbfa2t3h","csf1r","dnmt3a","eif2b1","erg","ets1","ets2","etv6","fli1","gata1","gata2","gata3","gfi1","gfi1b","hhex","hoxa5","hoxa9","hoxb4","ikzf1","itga2b","kit","ldb1","lmo2","lyl1","mecom","meis1","mitf","mpl","myb","nfe2","nkx23","notch","pbx1","prdm16","procr","runx1","scl","sfpi1","sh2b3","smarcc1","tcf7","tet2","vwf"
"hsc_sp_098",1.17069294,14.8791936,10.846834425,0.952436479999999,13.74808015,14.920723655,3.35096855,14.33854771,3.51734804,10.736747365,12.847368825,3.58083919,0.96524574,14.62068405,12.377589445,12.92443505,-0.0556000300000008,3.45596756,3.35039047,3.13864962,13.734283405,2.69788766,0.877161089999998,0.628892089999997,7.09388349,10.958766455,0.186896729999997,2.28037982,-2.45823015,5.20388755,3.45885603,0.52091386,15.288339,2.94581222,14.138817785,0.275428819999998,15.40638182,2.05637216,1.9697996,14.690264245,1.98414841,13.013110955,-0.0366312000000022,13.028767495
"hsc_sp_099",1.666532785,14.8791936,10.846834425,0.462954614999997,2.848361795,2.674192395,3.293201255,14.33854771,2.086703455,-0.0719861250000022,12.847368825,1.853879135,13.217904125,14.62068405,12.377589445,1.262780385,14.03689202,3.764410605,1.893065675,2.348029055,4.636571185,-0.758175705000001,1.781859475,1.157556775,2.146694015,1.927455905,-1.143863805,2.507045525,-0.170372615000002,5.125021275,3.495067615,0.282027494999998,15.288339,3.914573065,1.717084395,1.210798515,15.40638182,14.708900125,-0.157530195,4.922339255,3.962845995,13.013110955,3.079797335,-0.729037375000001
"hsc_sp_100",4.357848445,14.8791936,10.846834425,10.169183,3.629901385,4.306972125,14.250761225,4.558504515,14.718250205,0.0232049650000015,12.847368825,5.729653005,2.814985285,14.62068405,12.377589445,12.92443505,3.063501605,3.033234475,3.692149845,3.152822055,4.618044415,2.182189455,2.822422045,2.233094845,13.04331696,3.257337295,1.028602755,13.62845664,1.738623765,6.197022885,6.503344245,2.270567035,8.723741835,4.820896485,14.138817785,10.6322523855,10.124664935,1.736737725,3.072563965,7.217575535,2.866493085,13.013110955,2.952958565,13.028767495
"hsc_sp_101",2.41669212,14.8791936,10.846834425,2.50597289,2.71650138,14.920723655,14.250761225,14.33854771,3.46913929,1.83645005,12.847368825,3.44529802,1.08118456,14.62068405,12.377589445,12.92443505,14.03689202,3.6145086,2.87328144,3.15455389,13.734283405,-0.12177638,14.15837979,-1.79583355,2.31384651,2.03710547,2.50909464,13.62845664,-1.47860578,3.1517559,2.8810033,-0.118375649999997,15.288339,14.969034275,3.15062912,0.0188241800000029,10.23066658,4.11464894,0.25936506,5.03416406,1.44199355,2.5567918,4.31942197,13.028767495
"hsc_sp_102",-0.62694119,14.8791936,10.846834425,0.128208560000001,2.28290131,14.920723655,2.30503817,14.33854771,14.718250205,-0.302833440000001,12.847368825,2.26579648,1.01120681,14.62068405,12.377589445,12.92443505,14.03689202,6.06324316,14.638774655,2.9173666,13.734283405,-0.0960063300000016,2.70616723,-0.270066790000001,-0.321252820000002,-0.390526780000002,-0.94462308,13.62845664,-2.4904015,13.00449704,2.7527143,0.663021059999998,15.288339,14.969034275,14.138817785,0.870895709999999,15.40638182,-0.467459139999999,-0.726866520000002,14.690264245,1.38428534,-0.0714801899999991,1.45057258,13.028767495
"hsc_sp_103",-0.279696325000002,14.8791936,10.846834425,10.169183,3.348304885,1.256157615,2.544816395,14.33854771,3.532432615,0.153722145,12.847368825,4.025215965,13.217904125,14.62068405,3.708903305,12.92443505,14.03689202,1.905416925,14.638774655,2.063103005,0.855241945,0.101603515000001,14.15837979,-0.520899575000001,0.431831445,0.340949854999998,0.0726151850000001,13.62845664,-1.420264745,3.285453655,1.549426625,0.536165744999998,15.288339,4.486520125,2.327109635,0.518404855,9.527129385,1.865474855,-0.140896615000001,14.690264245,3.558860095,13.013110955,3.835731535,-0.813830605000001
"hsc_sp_104",10.308041625,14.8791936,10.846834425,0.235025444999998,0.525156804999998,14.920723655,0.499298614999997,14.33854771,0.140238194999998,-0.751614735,12.847368825,2.352687515,13.217904125,14.62068405,2.890239195,12.92443505,14.03689202,0.578590275,14.638774655,15.060548205,13.734283405,2.017815185,1.470384425,-1.691294105,-1.150379495,0.217657714999998,-2.372481625,0.382101665,-2.027948395,2.190481845,-0.474679535,1.680057565,5.461222425,14.969034275,14.138817785,1.879150835,9.832256505,0.269410224999998,0.213961524999998,14.690264245,0.971792364999999,1.488623925,0.497436744999998,2.240596885
"hsc_sp_105",3.471333155,5.134640575,10.846834425,1.829805445,2.021610575,1.355374905,14.250761225,14.33854771,2.313921565,-1.064046055,4.421593195,3.133212045,3.060029775,14.62068405,1.762476565,2.234726305,14.03689202,3.935997995,5.350089965,2.930049125,6.644179775,1.562216035,3.792518345,0.293352015,0.468394875,2.059377345,0.823454395000001,4.168914875,-0.0633782249999992,4.296653115,2.508729365,2.362872115,10.928793305,4.568843415,4.025481015,3.495290455,8.701677495,2.527729865,0.702992094999999,8.867926175,3.868601175,13.013110955,3.245414765,1.700043555
"hsc_sp_106",2.57585398,5.69320207,10.846834425,2.3012815,4.10637552,3.18047371,3.359347,3.2384449,14.718250205,10.736747365,12.847368825,3.54622566,13.217904125,14.62068405,3.64880295,12.92443505,14.03689202,13.99600288,2.25133346,4.14027415,2.63892561,1.44827988,4.50331348,0.77920945,2.04828149,10.958766455,0.14369185,13.62845664,0.4384769,6.05102464,2.61482476,2.21276789,15.288339,14.969034275,14.138817785,0.474919549999999,15.40638182,2.71138937,1.64429867,6.48718441,3.56115001,13.013110955,2.64945091,13.028767495
"hsc_sp_107",3.349704495,3.262492725,10.846834425,2.990781215,3.454798675,14.920723655,4.809476695,2.599320715,3.097045645,2.124539725,12.847368825,5.557929505,1.082270575,14.62068405,12.377589445,12.92443505,14.03689202,4.795631365,14.638774655,15.060548205,13.734283405,1.558915925,2.160853745,1.152793845,1.148032555,10.958766455,0.313351244999998,13.62845664,-1.502598435,4.031397145,3.587765525,2.971783445,15.288339,3.591178225,3.422077215,3.579574345,15.40638182,2.037034205,1.577932255,6.771613795,1.910818965,2.010164665,13.93908965,0.545968884999997
"hsc_sp_108",2.55117403,3.14769271,10.846834425,2.24532068,1.88583679,14.920723655,2.87187536,14.33854771,2.01557708,0.531819949999999,12.847368825,2.38867367,2.20155695,14.62068405,12.377589445,12.92443505,14.03689202,1.12840957,1.60304185,15.060548205,13.734283405,0.353940799999997,0.279789959999999,-1.83948886,0.509259009999997,10.958766455,0.678421159999999,2.53230796,-2.28673931,4.80770128,2.06630831,-0.601069110000003,15.288339,3.40209347,14.138817785,0.365493219999998,15.40638182,0.545273469999998,0.400714009999998,6.7934751,2.17903391,13.013110955,5.39828516,-0.533008680000002
"hsc_sp_109",-0.907490135,1.165673275,10.846834425,0.372227394999999,1.672544405,-0.251551445,1.351513995,14.33854771,0.120782365,0.0139815950000006,12.847368825,0.133173845000002,13.217904125,14.62068405,0.172318754999999,12.92443505,14.03689202,0.0890456449999988,1.642664415,2.032052275,13.734283405,-0.431872965,0.446640824999999,-1.546373385,-1.676835195,10.958766455,-2.398074265,13.62845664,-2.708741795,1.685019705,0.898382144999999,-0.331192375000001,15.288339,14.969034275,14.138817785,0.923789305,7.149602775,0.247022325,-1.202934645,3.137235585,0.166136625,13.013110955,-0.222952095,1.805490555
"hsc_sp_110",4.495883575,14.8791936,10.846834425,4.468899215,3.648031035,4.714870375,4.865217675,4.428379235,3.780749115,4.104065365,12.847368825,6.442589565,0.648557025000001,14.62068405,12.377589445,12.92443505,14.03689202,5.547713455,14.638774655,15.060548205,4.663808285,2.272291615,2.889565705,1.350058125,13.04331696,2.158599955,2.976422605,13.62845664,-0.388716024999999,9.166734255,4.800075495,4.589954795,15.288339,14.969034275,14.138817785,1.678203005,9.731760375,2.651191895,1.513712175,8.470368545,3.587567725,13.013110955,3.089285465,2.509353725
"hsc_sp_111",-0.481606205000002,3.631853145,10.846834425,0.0183492749999985,1.402504685,14.920723655,4.016774925,2.657412115,3.246442705,-0.818883525,12.847368825,2.981814835,-0.876523195000001,14.62068405,12.377589445,12.92443505,14.03689202,3.431633995,14.638774655,1.596810255,0.697336464999999,-0.346903165000001,0.653308825,0.247159525000001,-0.812029835000001,1.682366795,-0.894294835,13.62845664,-0.987439295,2.626371895,0.486865165000001,2.424333755,8.241960785,2.202550895,14.138817785,10.6322523855,9.927613675,1.094514685,-0.169951515000001,4.123933725,0.262773294999999,0.747030674999998,1.282896335,2.812315025
"hsc_sp_112",0.608402080000001,14.8791936,10.846834425,2.49782335,2.98912357,1.04165051,14.250761225,14.33854771,14.718250205,1.42478195,12.847368825,1.46713134,1.46241265,14.62068405,12.377589445,1.32392422,2.13655908,2.56866951,3.91521538,3.48265301,2.85082838,1.77615134,14.15837979,-0.0880783699999981,-0.883497199999999,3.43243568,-0.405490799999999,2.44096476,-1.5839761,2.82330635,1.90668883,-0.00923303999999803,15.288339,2.90275854,14.138817785,1.65394778,15.40638182,1.2510495,-0.312274929999999,14.690264245,1.69077661,13.013110955,2.77136722,0.684095790000001
"hsc_sp_113",0.839014334999998,2.955941135,10.846834425,1.549661145,2.172565665,14.920723655,2.689492965,14.33854771,14.718250205,1.950766065,12.847368825,2.493942015,-0.481454695,14.62068405,12.377589445,12.92443505,14.03689202,1.879168365,1.886265115,2.427236505,13.734283405,-1.507591355,2.345043835,-0.272242585000001,13.04331696,0.212871575000001,-0.632556635,13.62845664,-0.243769624999999,2.513604475,1.555943085,-1.211565945,15.288339,14.969034275,14.138817785,10.6322523855,9.092057465,7.854542185,0.108697825,4.342260775,7.120496215,13.013110955,0.353269874999999,2.249121885
"hsc_sp_114",1.669339165,3.629542135,2.910578875,0.989416474999999,2.822983725,14.920723655,14.250761225,3.062189065,3.765651805,10.736747365,12.847368825,3.275250605,13.217904125,14.62068405,3.721950755,12.92443505,14.03689202,1.462507865,14.638774655,2.799580325,13.734283405,2.901819365,3.894893035,0.031662794999999,-0.148870255,10.958766455,0.343387624999998,13.62845664,-0.653363555,4.457542135,4.524025925,-0.713898795,7.314288925,14.969034275,14.138817785,1.164971075,15.40638182,0.586177305,0.516267604999999,14.690264245,2.243751425,13.013110955,3.583673615,13.028767495
"hsc_sp_115",1.06328305,14.8791936,10.846834425,2.65037837,2.87724972,3.32179577,4.69195901,14.33854771,4.05495166,1.98003653,12.847368825,5.45746834,2.79014269,14.62068405,3.65570474,5.6673448,14.03689202,3.98663827,4.26610926,2.90883751,5.21503668,1.3882151,2.82054524,3.01789515,2.29169129,10.958766455,5.50490714,13.62845664,1.33754801,5.19083254,3.45635287,3.54625406,9.17363792,3.83976961,14.138817785,3.70783499,10.76448634,3.10363929,3.86213755,5.97645035,2.77837695,13.013110955,4.06844502,13.028767495
"hsc_sp_116",2.16915616,3.34154628,10.846834425,0.306706349999999,13.74808015,-0.00806598000000136,14.250761225,2.86785388,3.22018614,-0.43086473,12.847368825,2.10398156,13.217904125,14.62068405,12.377589445,12.92443505,1.82778266,0.641372220000001,4.36820361,1.97239275,13.734283405,-0.0194003500000015,1.97856621,-0.995065700000001,1.13503501,1.48573934,-0.182294680000002,13.62845664,-2.33752969,3.92739078,0.41677456,0.889392909999998,7.13847607,14.969034275,1.32649031,2.35127232,15.40638182,0.935120439999999,1.36643334,5.89687415,1.25960526,0.999013529999999,2.71921659,0.420201249999998
"hsc_sp_117",2.230755105,14.8791936,10.846834425,1.744298105,2.105185505,1.201910575,2.957341525,14.33854771,3.358537535,-0.308934404999999,12.847368825,3.440307115,2.495892705,14.62068405,12.377589445,2.593070475,14.03689202,13.99600288,14.638774655,2.802989605,9.357980825,0.580273305000002,3.662597245,13.36636679,1.301352305,1.990614885,-0.364107664999999,2.753453055,-0.299977554999998,4.259726625,3.320621265,0.800049255000001,15.288339,3.386541585,3.480894565,0.429070385000003,7.812545535,9.227660565,0.714009175000001,5.608590275,2.448814505,13.013110955,1.826353525,-0.600014784999999
"hsc_sp_118",0.242317155000002,14.8791936,10.846834425,0.0119873250000033,2.651047545,14.920723655,4.150272795,2.470590885,2.981210835,0.627792005000003,12.847368825,2.514252995,0.786302475000003,14.62068405,12.377589445,12.92443505,14.03689202,3.369947545,2.581758125,0.637284265000002,13.734283405,8.463270346,2.682221295,0.460950615000002,0.170882045000003,10.958766455,0.999303995000002,13.62845664,-0.556357654999999,4.773767655,1.146290075,-0.0588409949999971,6.401273675,3.178849235,14.138817785,1.221372035,10.091706995,14.708900125,-0.448190524999998,14.690264245,1.704409095,13.013110955,0.852133355000003,0.903125575000001
"hsc_sp_119",0.340980075000001,14.8791936,10.846834425,10.169183,1.996378175,0.926901745000002,14.250761225,14.33854771,3.116782025,1.117409025,12.847368825,3.285923475,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,0.149768605000002,0.229295165000003,2.745811035,13.734283405,1.120880385,14.15837979,0.783284225000003,-1.590946565,2.082813425,-0.235890534999999,1.771702085,-1.381621445,4.881072255,0.957241435,-0.427592694999998,15.288339,14.969034275,14.138817785,0.182161085000001,9.308553905,1.543799195,-1.250713575,4.098177065,2.134465685,13.013110955,1.352794315,13.028767495
"hsc_sp_120",10.308041625,2.698842585,10.846834425,1.046238595,3.109958935,14.920723655,3.976566345,14.33854771,1.781205375,10.736747365,12.847368825,2.498001165,2.195525885,14.62068405,3.076767885,1.975471795,14.03689202,2.629712065,14.638774655,15.060548205,13.734283405,0.007411574999999,2.012111125,-0.380904485000002,0.0421103949999981,10.958766455,-0.233484095000001,13.62845664,-1.186313725,3.285504245,5.411337355,-1.233524555,15.288339,14.969034275,10.080106295,2.530618825,10.169253635,14.708900125,0.953930655000001,5.587659935,2.597627775,13.013110955,13.93908965,13.028767495
"hsc_sp_121",-0.926243384999999,4.646644135,10.846834425,0.439153124999997,1.703397135,1.262248315,14.250761225,14.33854771,1.603821225,0.904561014999999,12.847368825,3.009833405,13.217904125,14.62068405,3.494714555,12.92443505,2.536775965,1.747665845,5.225773015,2.815696745,13.734283405,0.897481714999998,2.166883385,-0.286373885,0.976264544999999,0.354751425,-0.465493235,13.62845664,-1.409863045,3.584626045,2.079925075,0.857292064999999,7.936445925,14.969034275,14.138817785,2.431358185,15.40638182,0.950228774999999,-0.592911185000002,5.206425215,1.446383925,13.013110955,2.929749805,-0.368698475000002
"hsc_sp_122",2.334165775,14.8791936,10.846834425,2.075922165,2.379407375,0.598721505,5.797138645,2.398122525,3.387349935,1.803804975,12.847368825,2.229496645,13.217904125,14.62068405,12.377589445,12.92443505,1.963645885,3.500241245,2.484838425,1.638833425,13.734283405,-0.174686664999999,3.164096715,-1.967930955,2.089188135,1.444753015,-0.660502684999997,0.985816905,-1.972508855,4.044079525,2.544793075,0.442427305000002,7.083631335,2.130633255,14.138817785,0.967214845000001,15.40638182,1.071134695,0.982369415000001,3.656330025,3.687695165,13.013110955,1.810163365,-0.0308117249999995
"hsc_sp_123",1.277408575,14.8791936,10.846834425,1.713800945,13.74808015,1.372526865,14.250761225,3.054267265,4.055825145,10.736747365,12.847368825,2.509671365,1.782284355,14.62068405,12.377589445,6.449071485,14.03689202,2.384169215,14.638774655,2.761617955,3.515266165,0.626459305000001,2.112493525,-1.234883485,-0.469484225,1.631525345,-0.0100854050000017,3.197321735,-0.814061725,7.199944045,3.048655035,3.096178385,6.571598415,3.631324055,14.138817785,1.138078445,15.40638182,7.013616975,-0.948179435,5.366930985,2.100222035,13.013110955,2.022903265,2.880512345
"hsc_sp_124",1.244468055,14.8791936,10.846834425,0.0698028349999973,-0.109699955,14.920723655,2.718847155,0.449162294999997,2.293951765,-0.445425155000002,12.847368825,2.605268495,-0.0634555450000001,14.62068405,2.116170385,1.101275025,14.03689202,2.473964845,1.491266525,2.011913895,13.734283405,-0.365976495000002,2.194376455,-3.276461765,-1.354172175,1.492889085,-0.0376810450000029,13.62845664,-2.318220075,1.749749065,0.152677794999999,1.072707905,15.288339,2.616778055,14.138817785,1.406039005,15.40638182,-0.650549165000001,-1.067423605,4.190093335,-0.382987945,-0.463032425000002,1.470222985,13.028767495
"hsc_sp_125",2.19879252,2.0478398,10.846834425,0.590970299999999,13.74808015,1.9836402,9.51978961,2.44011952,3.32637104,0.39984304,12.847368825,4.31533365,-0.00663855000000169,14.62068405,12.377589445,0.33829214,3.03340632,8.54381988,14.638774655,15.060548205,13.734283405,1.01416017,3.28390213,1.30258912,-0.18217624,10.958766455,0.707322739999999,13.62845664,-0.680043250000001,4.78719731,2.57390163,12.727203855,8.36305622,1.93023205,14.138817785,10.6322523855,15.40638182,2.43538474,1.88258212,14.690264245,2.44411637,13.013110955,13.93908965,13.028767495
"hsc_sp_126",0.135765859999999,14.8791936,10.846834425,0.400468679999999,13.74808015,1.08938504,4.23768644,14.33854771,3.70267349,1.43407492,12.847368825,2.55695226,13.217904125,14.62068405,1.33816135,12.92443505,2.25757287,1.34868042,14.638774655,1.51182985,2.84517328,1.50312596,1.71203349,0.88383778,2.77689523,3.03582248,0.187191850000001,13.62845664,-0.41320773,3.21020485,1.57400709,1.16354183,15.288339,3.97668668,14.138817785,2.57656038,15.40638182,2.06363379,-0.159053969999999,6.07317726,1.18025536,1.35845731,4.15949348,13.028767495
"hsc_sp_127",3.557306355,5.367253785,10.846834425,2.657194245,13.74808015,1.869548965,3.296422425,14.33854771,3.633996435,0.513108245,12.847368825,3.511686275,0.740530205000001,14.62068405,5.030273255,7.793052755,5.798157315,2.936688035,14.638774655,3.255632675,4.749477975,1.839824525,3.139550925,0.955167365000001,2.863433615,1.754359265,1.346424995,13.62845664,0.281780105000001,4.235380355,3.978747325,2.317217885,8.927076325,3.491849775,4.471265425,3.526548395,10.882394485,1.733815995,3.202915525,7.594280605,2.312683435,5.288773055,3.497360835,0.609214765000001
"hsc_sp_128",10.308041625,2.51945273,10.846834425,10.169183,13.74808015,1.49917763,3.54548012,14.33854771,2.89474522,-0.14546649,12.847368825,2.03399926,2.35641708,14.62068405,12.377589445,12.92443505,14.03689202,2.02351898,14.638774655,2.6251385,13.734283405,-1.53152758,0.25035686,-1.50118851,-1.42493462,10.958766455,0.47503807,13.62845664,-1.07535926,1.79402741,0.71746997,12.727203855,6.08585632,2.8236768,14.138817785,10.6322523855,9.05842181,14.708900125,1.3379286,5.16302082,0.30654715,0.264760669999998,3.67195751,13.028767495
